BJD,V,V_error
2458000.44621505,12.532,0.0126293309344
2458000.44698005,12.4895,0.0129903810417
2458000.44750505,12.5255,0.0129903810417
2458000.44802005,12.5185,0.0125598566898
2458000.44852506,12.5015,0.0122270192653
2458000.44904506,12.516,0.0125598566898
2458000.44957006,12.5125,0.0122270192653
2458000.45007006,12.524,0.012903487907
2458000.45059006,12.5845,0.011510864436
2458000.45111006,12.537,0.0125598566898
2458000.45162507,12.52,0.0125598566898
2458000.45213507,12.5255,0.012922847997
2458000.45266507,12.5585,0.0125598566898
2458000.45316007,12.5315,0.012903487907
2458000.45369007,12.5085,0.012903487907
2458000.45420008,12.563,0.0118638105184
2458000.45471508,12.51,0.012922847997
2458000.45522508,12.534,0.0122270192653
2458000.45575508,12.545,0.0122065556146
2458000.45626509,12.5425,0.0125598566898
2458000.45677009,12.5695,0.0111691539393
2458000.45730009,12.5395,0.0118638105184
2458000.45780509,12.5265,0.0119058808902
2458000.45832009,12.5485,0.0118638105184
2458000.45884509,12.5385,0.0125598566898
2458000.45936009,12.5725,0.011510864436
2458000.4598601,12.5405,0.0125598566898
2458000.4603901,12.525,0.0122065556146
2458000.4608951,12.5665,0.0118638105184
2458000.4614151,12.549,0.0118638105184
2458000.4619301,12.52,0.0125598566898
2458000.46245511,12.55,0.0133229125834
2458000.46295011,12.547,0.0122065556146
2458000.46348011,12.5415,0.0125598566898
2458000.46399011,12.5295,0.012903487907
2458000.46450511,12.5465,0.0125598566898
2458000.46502512,12.553,0.0122780291585
2458000.46554512,12.55,0.0129711217691
2458000.46605012,12.569,0.0133229125834
2458000.46657012,12.55,0.012903487907
2458000.46709012,12.5685,0.0129711217691
2458000.46759512,12.5445,0.0129903810417
2458000.46811013,12.536,0.012903487907
2458000.46863513,12.548,0.0125598566898
2458000.46914013,12.5635,0.0129711217691
2458000.46966013,12.571,0.0125598566898
2458000.47018513,12.541,0.0125598566898
2458000.47068514,12.5835,0.0122270192653
2458000.47120514,12.5685,0.0122065556146
2458000.47172514,12.553,0.0129903810417
2458000.47224014,12.6115,0.0126293309344
2458000.47275014,12.5675,0.0125598566898
2458000.47327514,12.561,0.0122780291585
2458000.47378515,12.5415,0.012903487907
2458000.47429515,12.5465,0.0126293309344
2458000.47482015,12.574,0.0125598566898
