BJD,JD,V,V_error
2457807.33634332,2457807.33496,17.2463333333,0.0259335002
2457807.33646332,2457807.33508,17.2736666667,0.0249176165
2457807.33658331,2457807.3352,17.2576666667,0.0268612743
2457807.33669331,2457807.33531,17.3,0.0257580658
2457807.33681331,2457807.33543,17.2686666667,0.0268869111
2457807.3369233,2457807.33554,17.241,0.0249580846
2457807.3370433,2457807.33566,17.3126666667,0.0267063078
2457807.3371633,2457807.33578,17.311,0.0267410505
2457807.33727329,2457807.33589,17.332,0.0267297204
2457807.33739329,2457807.33601,17.2836666667,0.024905457
2457807.33750329,2457807.33612,17.2603333333,0.0268493503
2457807.33762329,2457807.33624,17.2206666667,0.0238217958
2457807.33774328,2457807.33636,17.2313333333,0.0248008826
2457807.33785328,2457807.33647,17.246,0.0239433036
2457807.33797328,2457807.33659,17.2583333333,0.0249176165
2457807.33808327,2457807.3367,17.2653333333,0.0248008826
2457807.33820327,2457807.33682,17.225,0.0238345082
2457807.33831326,2457807.33693,17.2086666667,0.0228850218
2457807.33843326,2457807.33705,17.237,0.0268612743
2457807.33855326,2457807.33717,17.2003333333,0.0248008826
2457807.33866325,2457807.33728,17.258,0.0247886658
2457807.33878325,2457807.3374,17.2536666667,0.0259211494
2457807.33889325,2457807.33751,17.2256666667,0.0240113813
2457807.33901324,2457807.33763,17.2243333333,0.0249304644
2457807.33913324,2457807.33775,17.2453333333,0.0249459448
2457807.33924324,2457807.33786,17.2183333333,0.0230413973
2457807.33936324,2457807.33798,17.2213333333,0.0258586766
2457807.33947323,2457807.33809,17.249,0.0239559515
2457807.33959323,2457807.33821,17.2326666667,0.0249304644
2457807.33971323,2457807.33833,17.2776666667,0.0250017166
2457807.33982322,2457807.33844,17.2973333333,0.0248415409
2457807.33994322,2457807.33856,17.2943333333,0.025870481
2457807.34005322,2457807.33867,17.3036666667,0.0267410505
2457807.34017321,2457807.33879,17.2246666667,0.0238345082
2457807.34029321,2457807.33891,17.188,0.0249304644
2457807.34040321,2457807.33902,17.174,0.0228710249
2457807.3405232,2457807.33914,17.274,0.0258089549
2457807.3406332,2457807.33925,17.288,0.0259211494
2457807.3407532,2457807.33937,17.314,0.026814748
2457807.34086319,2457807.33948,17.3086666667,0.0267297204
2457807.34098319,2457807.3396,17.3623333333,0.0287005962
2457807.34110319,2457807.33972,17.3396666667,0.0267297204
2457807.34121318,2457807.33983,17.3733333333,0.0277258764
2457807.34133318,2457807.33995,17.3886666667,0.0278079447
2457807.34144318,2457807.34006,17.3643333333,0.025870481
2457807.34156317,2457807.34018,17.366,0.0257337692
2457807.34168317,2457807.3403,17.2966666667,0.0237827889
2457807.34179317,2457807.34041,17.3476666667,0.0288015287
2457807.34191316,2457807.34053,17.3206666667,0.0257219954
2457807.34202316,2457807.34064,17.3603333333,0.0268493503
2457807.34214316,2457807.34076,17.2563333333,0.0239559515
2457807.34226315,2457807.34088,17.3343333333,0.025769823
2457807.34237315,2457807.34099,17.3096666667,0.02584629
2457807.34249315,2457807.34111,17.261,0.025769823
2457807.34260314,2457807.34122,17.2996666667,0.0259211494
2457807.34272314,2457807.34134,17.214,0.0239980413
2457807.34284314,2457807.34146,17.261,0.0238768121
2457807.34295313,2457807.34157,17.2586666667,0.0258821872
2457807.34307313,2457807.34169,17.2113333333,0.023028247
2457807.34318313,2457807.3418,17.243,0.0249304644
2457807.34330312,2457807.34192,17.2766666667,0.0268493503
2457807.34341312,2457807.34203,17.2296666667,0.0248008826
2457807.34353312,2457807.34215,17.1806666667,0.0238345082
2457807.34365312,2457807.34227,17.2113333333,0.0258821872
2457807.34376311,2457807.34238,17.162,0.0230413973
2457807.34388311,2457807.3425,17.2096666667,0.0228710249
2457807.3439931,2457807.34261,17.2253333333,0.0258089549
2457807.3441131,2457807.34273,17.2056666667,0.0238768121
2457807.3442331,2457807.34285,17.2116666667,0.0229843814
2457807.3443431,2457807.34296,17.2653333333,0.024905457
2457807.34446309,2457807.34308,17.29,0.0268493503
2457807.34457309,2457807.34319,17.2976666667,0.025769823
2457807.34469308,2457807.34331,17.3743333333,0.0267787631
2457807.34481308,2457807.34343,17.2946666667,0.0259335002
2457807.34492308,2457807.34354,17.3266666667,0.0257580658
2457807.34504307,2457807.34366,17.2753333333,0.0247886658
2457807.34515307,2457807.34377,17.2966666667,0.0259335002
2457807.34527307,2457807.34389,17.27,0.0239559515
2457807.34538307,2457807.344,17.2266666667,0.0258821872
2457807.34550306,2457807.34412,17.3296666667,0.0267410505
2457807.34562306,2457807.34424,17.3703333333,0.0277143245
2457807.34573306,2457807.34435,17.3806666667,0.0267410505
2457807.34585305,2457807.34447,17.3746666667,0.0267297204
2457807.34596305,2457807.34458,17.36,0.0296559936
2457807.34608305,2457807.3447,17.3916666667,0.0277143245
2457807.34620304,2457807.34482,17.3766666667,0.0277143245
2457807.34631304,2457807.34493,17.3703333333,0.0278303442
2457807.34643304,2457807.34505,17.3446666667,0.0258821872
2457807.34654303,2457807.34516,17.345,0.0278665827
2457807.34666303,2457807.34528,17.3796666667,0.0277258764
2457807.34678303,2457807.3454,17.4623333333,0.029787584
