BJD,JD,V,V_error
2456892.86272109,2456892.85689,17.106,0.07
2456893.87729214,2456893.87144,17.182,0.096
2456895.87466918,2456895.86878,17.436,0.062
2456897.87197036,2456897.86605,17.246,0.061
2456900.87296611,2456900.86701,17.119,0.043
2456901.85410489,2456901.84814,17.151,0.052
2456902.83480222,2456902.82883,17.15,0.068
2456903.83994826,2456903.83397,17.212,0.064
2456904.83639275,2456904.83041,17.236,0.061
2456923.79315562,2456923.78737,17.195,0.062
2456924.77471085,2456924.76895,17.213,0.058
2456933.76798927,2456933.76252,17.248,0.077
2456949.72211388,2456949.71743,17.095,0.073
2456955.71488878,2456955.71058,16.977,0.065
2456961.53541797,2456961.53151,17.155,0.2012
2456961.54279744,2456961.53889,17.213,0.1997
2456961.54946696,2456961.54556,17.391,0.2408
2456961.55640647,2456961.5525,17.534,0.2819
2456961.562886,2456961.55898,17.679,0.3242
2456961.57031547,2456961.56641,17.524,0.2747
2456961.57727497,2456961.57337,17.02,0.1796
2456961.58419447,2456961.58029,17.009,0.1713
2456971.55724604,2456971.5541,17.37,0.202
2456979.59366198,2456979.59118,17.357,0.234
2456990.58152224,2456990.58,17.136,0.122
2457238.65655637,2457238.65139,17.1,0.1
2457266.56153491,2457266.55556,17.4,0.1
2457282.57884798,2457282.57292,17,0.1
2457310.51884011,2457310.51389,16.8,0.1
2457346.5335213,2457346.53117,17.126,0.1398
2457356.45628962,2457356.454809,17.396,0.044
2457356.45743552,2457356.455955,16.786,0.057
2457356.45800247,2457356.456522,17.26,0.085
2457356.45855742,2457356.457077,17.23,0.062
2457362.55182879,2457362.550895,17.242,0.049
2457368.41846581,2457368.41806,17.1,0.1
2457535.98693895,2457535.9869,17.489,0.165
2457607.42824396,2457607.42292,17.2,0.1
2457630.35873732,2457630.35278,17.4,0.1
2457661.30697952,2457661.30139,17.3,0.1
2457693.29688772,2457693.29306,16.9,0.05
2457759.20656671,2457759.20833,12.25,0.05
2457760.211349,2457760.21319,12.3,0.05
2457939.43730433,2457939.43403,17.3,0.1
2457954.4585098,2457954.45417,17.5,0.05
2457990.41213174,2457990.40625,13.2,0.05
2457992.36355567,2457992.35764,14.6,0.1
2457995.36984696,2457995.36389,15.9,0.05
2457997.31806658,2457997.31209,12.241,0.003
2457997.31842658,2457997.31245,12.262,0.002
2457997.31878659,2457997.31281,12.256,0.002
2457997.31914659,2457997.31317,12.282,0.002
2457997.31950659,2457997.31353,12.275,0.002
2457997.3198666,2457997.31389,12.26,0.002
2457997.3202266,2457997.31425,12.251,0.002
2457997.3205666,2457997.31459,12.267,0.002
2457997.32092661,2457997.31495,12.272,0.002
2457997.32128661,2457997.31531,12.281,0.002
2457997.32164661,2457997.31567,12.269,0.002
2457997.32200662,2457997.31603,12.283,0.003
2457997.32236662,2457997.31639,12.317,0.002
2457997.32272662,2457997.31675,12.269,0.002
2457997.32308662,2457997.31711,12.288,0.002
2457997.32342663,2457997.31745,12.287,0.002
2457997.32378663,2457997.31781,12.274,0.003
2457997.32414663,2457997.31817,12.259,0.002
2457997.32450664,2457997.31853,12.287,0.002
2457997.32486664,2457997.31889,12.262,0.002
2457997.32522664,2457997.31925,12.274,0.003
2457997.32558665,2457997.31961,12.279,0.002
2457997.32592665,2457997.31995,12.261,0.002
2457997.32628665,2457997.32031,12.276,0.003
2457997.32664666,2457997.32067,12.285,0.002
2457997.32700666,2457997.32103,12.254,0.002
2457997.32736666,2457997.32139,12.272,0.002
2457997.32772667,2457997.32175,12.264,0.002
2457997.32808667,2457997.32211,12.262,0.002
2457997.32844667,2457997.32247,12.255,0.002
2457997.32879667,2457997.32282,12.257,0.002
2457997.32914668,2457997.32317,12.229,0.002
2457997.32950668,2457997.32353,12.243,0.002
2457997.32986668,2457997.32389,12.248,0.002
2457997.33022669,2457997.32425,12.236,0.002
2457997.33058669,2457997.32461,12.246,0.002
2457997.33094669,2457997.32497,12.209,0.002
2457997.3312867,2457997.32531,12.206,0.002
2457997.3316467,2457997.32567,12.203,0.002
2457997.3320067,2457997.32603,12.215,0.002
2457997.3323667,2457997.32639,12.204,0.002
2457997.33272671,2457997.32675,12.198,0.002
2457997.33306671,2457997.32709,12.191,0.002
2457997.33342671,2457997.32745,12.192,0.002
2457997.33378672,2457997.32781,12.212,0.002
2457997.33414672,2457997.32817,12.206,0.002
2457997.33450672,2457997.32853,12.2,0.002
2457997.33486673,2457997.32889,12.174,0.002
2457997.33522673,2457997.32925,12.175,0.002
2457997.33556673,2457997.32959,12.16,0.002
2457997.33592674,2457997.32995,12.163,0.002
2457997.33628674,2457997.33031,12.159,0.002
2457997.33664674,2457997.33067,12.15,0.002
2457997.33700674,2457997.33103,12.146,0.002
2457997.33735675,2457997.33138,12.129,0.002
2457997.33771675,2457997.33174,12.114,0.002
2457997.33806675,2457997.33209,12.103,0.002
2457997.33842676,2457997.33245,12.113,0.002
2457997.33878676,2457997.33281,12.072,0.002
2457997.33914676,2457997.33317,12.09,0.002
2457997.33950677,2457997.33353,12.086,0.002
2457997.33986677,2457997.33389,12.044,0.002
2457997.34022677,2457997.33425,12.038,0.002
2457997.34058677,2457997.33461,12.037,0.002
2457997.34094678,2457997.33497,12.038,0.002
2457997.34128678,2457997.33531,12.014,0.002
2457997.34165678,2457997.33568,12.018,0.002
2457997.34200679,2457997.33603,12.019,0.002
2457997.34236679,2457997.33639,12.024,0.002
2457997.34272679,2457997.33675,12.016,0.002
2457997.3430868,2457997.33711,12.04,0.002
2457997.3434468,2457997.33747,12.028,0.002
2457997.3437968,2457997.33782,12.031,0.002
2457997.34415681,2457997.33818,12.019,0.002
2457997.34451681,2457997.33854,12.033,0.002
2457997.34487681,2457997.3389,12.037,0.002
2457997.34523682,2457997.33926,12.028,0.002
2457997.34559682,2457997.33962,12.018,0.002
2457997.34594682,2457997.33997,12.02,0.002
2457997.34629682,2457997.34032,12.05,0.002
2457997.34665683,2457997.34068,12.059,0.002
2457997.34701683,2457997.34104,12.045,0.002
2457997.34737683,2457997.3414,12.05,0.002
2457997.34772684,2457997.34175,12.047,0.002
2457997.34808684,2457997.34211,12.051,0.002
2457997.34844684,2457997.34247,12.099,0.002
2457997.34879685,2457997.34282,12.071,0.002
2457997.34915685,2457997.34318,12.071,0.002
2457997.34951685,2457997.34354,12.092,0.002
2457997.34987686,2457997.3439,12.078,0.002
2457997.35023686,2457997.34426,12.093,0.002
2457997.35059686,2457997.34462,12.11,0.002
2457997.35095686,2457997.34498,12.094,0.002
2457997.35131687,2457997.34534,12.093,0.002
2457997.35166687,2457997.34569,12.1,0.002
2457997.35201687,2457997.34604,12.135,0.002
2457997.35237688,2457997.3464,12.127,0.002
2457997.35273688,2457997.34676,12.129,0.002
2457997.35309688,2457997.34712,12.135,0.002
2457997.35345689,2457997.34748,12.129,0.002
2457997.35381689,2457997.34784,12.105,0.002
2457997.35416689,2457997.34819,12.142,0.002
2457997.3545169,2457997.34854,12.143,0.002
2457997.3548869,2457997.34891,12.152,0.002
2457997.3552469,2457997.34927,12.149,0.002
2457997.3556069,2457997.34963,12.147,0.002
2457997.35596691,2457997.34999,12.154,0.002
2457997.35631691,2457997.35034,12.153,0.002
2457997.35666691,2457997.35069,12.171,0.002
2457997.35702692,2457997.35105,12.16,0.002
2457997.35738692,2457997.35141,12.186,0.002
2457997.35774692,2457997.35177,12.194,0.002
2457997.35809693,2457997.35212,12.164,0.002
2457997.35846693,2457997.35249,12.17,0.002
2457997.35881693,2457997.35284,12.185,0.002
2457997.35916694,2457997.35319,12.197,0.002
2457997.35952694,2457997.35355,12.189,0.002
2457997.35988694,2457997.35391,12.194,0.002
2457997.36024694,2457997.35427,12.181,0.002
2457997.36060695,2457997.35463,12.168,0.002
2457997.36096695,2457997.35499,12.2,0.002
2457997.36132695,2457997.35535,12.207,0.002
2457997.36168696,2457997.35571,12.201,0.002
2457997.36203696,2457997.35606,12.207,0.002
2457997.36238696,2457997.35641,12.226,0.002
2457997.36274697,2457997.35677,12.207,0.002
2457997.36310697,2457997.35713,12.208,0.002
2457997.36346697,2457997.35749,12.236,0.002
2457997.36382698,2457997.35785,12.221,0.002
2457997.36418698,2457997.35821,12.217,0.002
2457997.36453698,2457997.35856,12.218,0.002
2457997.36489698,2457997.35892,12.216,0.002
2457997.36525699,2457997.35928,12.216,0.002
2457997.36561699,2457997.35964,12.215,0.002
2457997.36602699,2457997.36005,12.23,0.002
2457997.366387,2457997.36041,12.24,0.002
2457997.366737,2457997.36076,12.24,0.002
2457997.367097,2457997.36112,12.234,0.002
2457997.36745701,2457997.36148,12.236,0.002
2457997.36781701,2457997.36184,12.217,0.002
2457997.36817701,2457997.3622,12.246,0.002
2457997.36852702,2457997.36255,12.245,0.002
2457997.36888702,2457997.36291,12.225,0.002
2457997.36923702,2457997.36326,12.221,0.002
2457997.36959702,2457997.36362,12.225,0.002
2457997.36995703,2457997.36398,12.232,0.002
2457997.37031703,2457997.36434,12.262,0.002
2457997.37067703,2457997.3647,12.225,0.002
2457997.37102704,2457997.36505,12.249,0.002
2457997.37138704,2457997.36541,12.243,0.002
2457997.37173704,2457997.36576,12.249,0.002
2457997.37209705,2457997.36612,12.252,0.002
2457997.37245705,2457997.36648,12.27,0.002
2457997.37281705,2457997.36684,12.241,0.002
2457997.37316706,2457997.36719,12.241,0.002
2457997.37352706,2457997.36755,12.262,0.002
2457997.37388706,2457997.36791,12.253,0.002
2457997.37423706,2457997.36826,12.256,0.002
2457997.37459707,2457997.36862,12.249,0.002
2457997.37495707,2457997.36898,12.262,0.002
2457997.37531707,2457997.36934,12.269,0.002
2457997.37566708,2457997.36969,12.25,0.002
2457997.37602708,2457997.37005,12.285,0.002
2457997.37638708,2457997.37041,12.255,0.002
2457997.37673709,2457997.37076,12.257,0.002
2457997.37709709,2457997.37112,12.247,0.002
2457997.37745709,2457997.37148,12.275,0.002
2457997.37781709,2457997.37184,12.26,0.002
2457997.3781771,2457997.3722,12.276,0.002
2457997.3785371,2457997.37256,12.265,0.002
2457997.3788971,2457997.37292,12.273,0.002
2457997.37923711,2457997.37326,12.27,0.002
2457997.37959711,2457997.37362,12.26,0.002
2457997.37995711,2457997.37398,12.263,0.002
2457997.38031712,2457997.37434,12.279,0.002
2457997.38067712,2457997.3747,12.259,0.002
2457997.38103712,2457997.37506,12.288,0.002
2457997.38138712,2457997.37541,12.284,0.002
2457997.38173713,2457997.37576,12.278,0.002
2457997.38209713,2457997.37612,12.281,0.002
2457997.38245713,2457997.37648,12.291,0.002
2457997.38281714,2457997.37684,12.277,0.002
2457997.38317714,2457997.3772,12.294,0.003
2457997.38353714,2457997.37756,12.276,0.002
2457997.38388715,2457997.37791,12.261,0.002
2457997.38423715,2457997.37826,12.304,0.002
2457997.38459715,2457997.37862,12.303,0.002
2457997.38495716,2457997.37898,12.28,0.002
2457997.38531716,2457997.37934,12.28,0.002
2457997.38567716,2457997.3797,12.3,0.002
2457997.38603716,2457997.38006,12.286,0.002
2457997.38638717,2457997.38041,12.261,0.002
2457997.38673717,2457997.38076,12.265,0.002
2457997.38709717,2457997.38112,12.257,0.002
2457997.38745718,2457997.38148,12.255,0.002
2457997.38781718,2457997.38184,12.287,0.002
2457997.38816718,2457997.38219,12.253,0.002
2457997.38852719,2457997.38255,12.258,0.002
2457997.38888719,2457997.38291,12.238,0.002
2457997.38923719,2457997.38326,12.239,0.002
2457997.3895972,2457997.38362,12.259,0.002
2457997.3899572,2457997.38398,12.247,0.002
2457997.3903072,2457997.38433,12.235,0.002
2457997.3906672,2457997.38469,12.244,0.002
2457997.39102721,2457997.38505,12.231,0.002
2457997.39138721,2457997.38541,12.205,0.002
2457997.39173721,2457997.38576,12.209,0.002
2457997.39209722,2457997.38612,12.221,0.002
2457997.39244722,2457997.38647,12.208,0.002
2457997.39280722,2457997.38683,12.205,0.002
2457997.39316723,2457997.38719,12.218,0.002
2457997.39352723,2457997.38755,12.212,0.002
2457997.39388723,2457997.38791,12.191,0.002
2457997.39423723,2457997.38826,12.203,0.002
2457997.39459724,2457997.38862,12.191,0.002
2457997.39494724,2457997.38897,12.201,0.002
2457997.39530724,2457997.38933,12.189,0.002
2457997.39566725,2457997.38969,12.193,0.002
2457997.39602725,2457997.39005,12.175,0.002
2457997.39638725,2457997.39041,12.182,0.002
2457997.39673726,2457997.39076,12.142,0.002
2457997.39744726,2457997.39147,12.171,0.002
2457997.39780727,2457997.39183,12.167,0.002
2457997.39816727,2457997.39219,12.156,0.002
2457997.39852727,2457997.39255,12.151,0.002
2457997.39888727,2457997.39291,12.131,0.002
2457997.39922728,2457997.39325,12.13,0.002
2457997.39958728,2457997.39361,12.106,0.002
2457997.39994728,2457997.39397,12.125,0.002
2457997.40030729,2457997.39433,12.114,0.002
2457997.40066729,2457997.39469,12.075,0.002
2457997.40102729,2457997.39505,12.074,0.002
2457997.4013873,2457997.39541,12.064,0.002
2457997.4017373,2457997.39576,12.055,0.002
2457997.4020873,2457997.39611,12.059,0.002
2457997.4024473,2457997.39647,12.062,0.002
2457997.40280731,2457997.39683,12.052,0.002
2457997.40316731,2457997.39719,12.039,0.002
2457997.40352731,2457997.39755,12.03,0.002
2457997.40388732,2457997.39791,12.016,0.002
2457997.40423732,2457997.39826,12.042,0.002
2457997.40459732,2457997.39862,12.051,0.002
2457997.40494733,2457997.39897,12.07,0.002
2457997.40531733,2457997.39934,12.058,0.002
2457997.40566733,2457997.39969,12.029,0.002
2457997.40602733,2457997.40005,12.043,0.002
2457997.40638734,2457997.40041,12.054,0.002
2457997.40673734,2457997.40076,12.057,0.002
2457997.40709734,2457997.40112,12.071,0.002
2457997.40745735,2457997.40148,12.085,0.002
2457997.40781735,2457997.40184,12.06,0.002
2457997.40816735,2457997.40219,12.066,0.002
2457997.40852736,2457997.40255,12.078,0.002
2457997.40888736,2457997.40291,12.087,0.002
2457997.40925736,2457997.40328,12.077,0.002
2457997.40959737,2457997.40362,12.09,0.002
2457997.40995737,2457997.40398,12.08,0.002
2457997.41031737,2457997.40434,12.093,0.002
2457997.41067737,2457997.4047,12.107,0.002
2457997.41103738,2457997.40506,12.1,0.002
2457997.41139738,2457997.40542,12.113,0.002
2457997.41173738,2457997.40576,12.083,0.002
2457997.41209739,2457997.40612,12.119,0.002
2457997.41245739,2457997.40648,12.12,0.002
2457997.41281739,2457997.40684,12.128,0.002
2457997.41317739,2457997.4072,12.116,0.002
2457997.4135374,2457997.40756,12.119,0.002
2457997.4138974,2457997.40792,12.126,0.002
2457997.4142574,2457997.40828,12.111,0.002
2457997.41459741,2457997.40862,12.125,0.002
2457997.41495741,2457997.40898,12.133,0.002
2457997.41531741,2457997.40934,12.143,0.002
2457997.41567742,2457997.4097,12.158,0.002
2457997.41603742,2457997.41006,12.142,0.002
2457997.41639742,2457997.41042,12.149,0.002
2457997.41673743,2457997.41076,12.14,0.002
2457997.41709743,2457997.41112,12.161,0.002
2457997.41745743,2457997.41148,12.156,0.002
2457997.41781743,2457997.41184,12.148,0.002
2457997.41816744,2457997.41219,12.157,0.002
2457997.41852744,2457997.41255,12.172,0.002
2457997.41888744,2457997.41291,12.182,0.002
2457997.41923745,2457997.41326,12.195,0.002
2457997.41959745,2457997.41362,12.194,0.002
2457997.41994745,2457997.41397,12.196,0.002
2457997.42030746,2457997.41433,12.188,0.002
2457997.42066746,2457997.41469,12.177,0.002
2457997.42102746,2457997.41505,12.173,0.002
2457997.42138747,2457997.41541,12.183,0.002
2457997.42173747,2457997.41576,12.187,0.002
2457997.42209747,2457997.41612,12.171,0.002
2457997.42245747,2457997.41648,12.177,0.002
2457997.42281748,2457997.41684,12.194,0.002
2457997.42317748,2457997.4172,12.21,0.002
2457997.42353748,2457997.41756,12.218,0.002
2457997.42389749,2457997.41792,12.205,0.002
2457997.42425749,2457997.41828,12.216,0.002
2457997.42459749,2457997.41862,12.226,0.002
2457997.4249575,2457997.41898,12.224,0.002
2457997.4253175,2457997.41934,12.225,0.002
2457997.4256775,2457997.4197,12.236,0.002
2457997.4260375,2457997.42006,12.219,0.002
2457997.42639751,2457997.42042,12.231,0.002
2457997.42675751,2457997.42078,12.222,0.002
2457997.42710751,2457997.42113,12.234,0.002
2457997.42745752,2457997.42148,12.237,0.002
2457997.42781752,2457997.42184,12.222,0.002
2457997.42817752,2457997.4222,12.24,0.002
2457997.42853753,2457997.42256,12.233,0.002
2457997.42889753,2457997.42292,12.23,0.002
2457997.42925753,2457997.42328,12.234,0.002
2457997.42960753,2457997.42363,12.219,0.002
2457997.42996754,2457997.42399,12.21,0.002
2457997.43032754,2457997.42435,12.237,0.002
2457997.43068754,2457997.42471,12.215,0.002
2457997.43104755,2457997.42507,12.233,0.002
2457997.43140755,2457997.42543,12.244,0.002
2457997.43175755,2457997.42578,12.226,0.002
2457997.43210756,2457997.42613,12.244,0.002
2457997.43247756,2457997.4265,12.234,0.002
2457997.43283756,2457997.42686,12.243,0.002
2457997.43319756,2457997.42722,12.262,0.002
2457997.43354757,2457997.42757,12.244,0.002
2457997.43390757,2457997.42793,12.252,0.002
2457997.43427757,2457997.4283,12.243,0.002
2457997.43462758,2457997.42865,12.245,0.002
2457997.43497758,2457997.429,12.251,0.002
2457997.43533758,2457997.42936,12.261,0.002
2457997.43569759,2457997.42972,12.252,0.002
2457997.43605759,2457997.43008,12.263,0.002
2457997.43641759,2457997.43044,12.268,0.002
2457997.43677759,2457997.4308,12.279,0.002
2457997.4371376,2457997.43116,12.258,0.002
2457997.4374976,2457997.43152,12.265,0.002
2457997.4378476,2457997.43187,12.253,0.002
2457997.43820761,2457997.43223,12.256,0.002
2457997.43856761,2457997.43259,12.291,0.002
2457997.43892761,2457997.43295,12.27,0.002
2457997.43927762,2457997.4333,12.267,0.002
2457997.43963762,2457997.43366,12.27,0.002
2457997.43999762,2457997.43402,12.271,0.002
2457997.44034762,2457997.43437,12.263,0.002
2457997.44070763,2457997.43473,12.25,0.002
2457997.44106763,2457997.43509,12.246,0.002
2457997.44142763,2457997.43545,12.26,0.002
2457997.44178764,2457997.43581,12.255,0.002
2457997.44214764,2457997.43617,12.257,0.002
2457997.44250764,2457997.43653,12.267,0.002
2457997.44286765,2457997.43689,12.27,0.002
2457997.44322765,2457997.43725,12.264,0.002
2457997.44357765,2457997.4376,12.28,0.002
2457997.44393766,2457997.43796,12.269,0.002
2457997.44429766,2457997.43832,12.252,0.002
2457997.44465766,2457997.43868,12.282,0.002
2457997.44501767,2457997.43904,12.282,0.002
2457997.44537767,2457997.4394,12.273,0.002
2457997.44573767,2457997.43976,12.271,0.002
2457997.44609767,2457997.44012,12.27,0.002
2457997.44643768,2457997.44046,12.279,0.002
2457997.44679768,2457997.44082,12.293,0.002
2457997.44715768,2457997.44118,12.295,0.002
2457997.44751769,2457997.44154,12.273,0.002
2457997.44787769,2457997.4419,12.27,0.002
2457997.44823769,2457997.44226,12.294,0.002
2457997.4485977,2457997.44262,12.292,0.002
2457997.4489477,2457997.44297,12.281,0.002
2457997.4493077,2457997.44333,12.255,0.002
2457997.4496677,2457997.44369,12.266,0.002
2457997.45002771,2457997.44405,12.271,0.002
2457997.45037771,2457997.4444,12.253,0.002
2457997.45073771,2457997.44476,12.238,0.002
2457997.45109772,2457997.44512,12.284,0.002
2457997.45144772,2457997.44547,12.252,0.002
2457997.45180772,2457997.44583,12.262,0.002
2457997.45216773,2457997.44619,12.236,0.002
2457997.45252773,2457997.44655,12.253,0.002
2457997.45288773,2457997.44691,12.255,0.002
2457997.45323773,2457997.44726,12.228,0.002
2457997.45360774,2457997.44763,12.226,0.002
2457997.45396774,2457997.44799,12.221,0.002
2457997.45431774,2457997.44834,12.217,0.002
2457997.45467775,2457997.4487,12.235,0.002
2457997.45503775,2457997.44906,12.212,0.002
2457997.45539775,2457997.44942,12.195,0.002
2457997.45575775,2457997.44978,12.193,0.002
2457997.45611776,2457997.45014,12.204,0.002
2457997.45647776,2457997.4505,12.222,0.002
2457997.45683777,2457997.45086,12.204,0.002
2457997.45719777,2457997.45122,12.211,0.002
2457997.45754777,2457997.45157,12.215,0.002
2457997.45790777,2457997.45193,12.166,0.002
2457997.45826778,2457997.45229,12.181,0.002
2457997.45862778,2457997.45265,12.178,0.002
2457997.45898778,2457997.45301,12.171,0.002
2457997.45936779,2457997.45339,12.163,0.002
2457997.45972779,2457997.45375,12.151,0.002
2457997.46008779,2457997.45411,12.166,0.002
2457997.4604478,2457997.45447,12.175,0.002
2457997.4608078,2457997.45483,12.15,0.002
2457997.4611678,2457997.45519,12.138,0.002
2457997.4615178,2457997.45554,12.137,0.002
2457997.46187781,2457997.4559,12.13,0.002
2457997.46223781,2457997.45626,12.115,0.002
2457997.46258781,2457997.45661,12.092,0.002
2457997.46294782,2457997.45697,12.092,0.002
2457997.46501783,2457997.45904,12.096,0.002
2457997.46537784,2457997.4594,12.07,0.002
2457997.46573784,2457997.45976,12.064,0.002
2457997.46609784,2457997.46012,12.076,0.002
2457997.46644784,2457997.46047,12.075,0.002
2457997.46680785,2457997.46083,12.07,0.002
2457997.46716785,2457997.46119,12.086,0.002
2457997.46752786,2457997.46155,12.107,0.002
2457997.46788786,2457997.46191,12.072,0.002
2457997.46824786,2457997.46227,12.088,0.002
2457997.46859786,2457997.46262,12.089,0.002
2457997.46894787,2457997.46297,12.079,0.002
2457997.46930787,2457997.46333,12.084,0.002
2457997.46966787,2457997.46369,12.11,0.002
2457997.47002788,2457997.46405,12.093,0.002
2457997.47038788,2457997.46441,12.071,0.002
2457997.47074788,2457997.46477,12.095,0.002
2457997.47110788,2457997.46513,12.117,0.002
2457998.31257042,2457998.306586,12.481,0.026
2457998.31363443,2457998.30765,12.467,0.026
2457998.31605345,2457998.310069,12.457,0.024
2457998.31709546,2457998.311111,12.46,0.023
2457998.31812546,2457998.312141,12.458,0.024
2457998.31916747,2457998.313183,12.441,0.024
2457998.32022048,2457998.314236,12.41,0.023
2457998.32127349,2457998.315289,12.401,0.023
2457998.3223275,2457998.316343,12.393,0.022
2457998.3233805,2457998.317396,12.359,0.023
2457998.32444551,2457998.318461,12.341,0.022
2457998.32549852,2457998.319514,12.327,0.022
2457998.32657452,2457998.32059,12.298,0.021
2457998.32763953,2457998.321655,12.309,0.021
2457998.32870454,2457998.32272,12.299,0.021
2457998.32975755,2457998.323773,12.289,0.021
2457998.33082255,2457998.324838,12.295,0.021
2457998.33188756,2457998.325903,12.304,0.021
2457998.33294057,2457998.326956,12.312,0.02
2457998.33401658,2457998.328032,12.323,0.02
2457998.33509358,2457998.329109,12.326,0.02
2457998.33614659,2457998.330162,12.332,0.02
2457998.3372116,2457998.331227,12.345,0.02
2457998.33828761,2457998.332303,12.333,0.02
2457998.33936462,2457998.33338,12.371,0.02
2457998.34039462,2457998.33441,12.354,0.02
2457998.34144763,2457998.335463,12.388,0.02
2457998.34248964,2457998.336505,12.394,0.02
2457998.34353065,2457998.337546,12.419,0.02
2457998.34457265,2457998.338588,12.425,0.02
2457998.34562566,2457998.339641,12.4,0.02
2457998.34665567,2457998.340671,12.426,0.02
2457998.34770967,2457998.341725,12.422,0.02
2457998.34873968,2457998.342755,12.443,0.019
2457998.34981569,2457998.343831,12.438,0.019
2457998.3508687,2457998.344884,12.441,0.019
2457998.3519457,2457998.345961,12.446,0.019
2457998.35297571,2457998.346991,12.459,0.019
2457998.35401672,2457998.348032,12.454,0.019
2457998.35505873,2457998.349074,12.478,0.019
2457998.35612374,2457998.350139,12.451,0.019
2457998.35717674,2457998.351192,12.461,0.019
2457998.35821875,2457998.352234,12.464,0.019
2457998.35927176,2457998.353287,12.48,0.019
2457998.36033677,2457998.354352,12.472,0.018
2457998.36138977,2457998.355405,12.469,0.018
2457998.36244278,2457998.356458,12.461,0.018
2457998.36353079,2457998.357546,12.489,0.018
2457998.3645958,2457998.358611,12.476,0.018
2457998.3656728,2457998.359688,12.48,0.018
2457998.36676081,2457998.360776,12.482,0.018
2457998.36781382,2457998.361829,12.464,0.018
2457998.36888982,2457998.362905,12.464,0.018
2457998.36995483,2457998.36397,12.479,0.018
2457998.37104284,2457998.365058,12.455,0.018
2457998.37213085,2457998.366146,12.48,0.018
2457998.37321885,2457998.367234,12.474,0.018
2457998.37424886,2457998.368264,12.472,0.018
2457998.37534787,2457998.369363,12.472,0.018
2457998.37643588,2457998.370451,12.451,0.018
2457998.37746689,2457998.371482,12.479,0.018
2457998.37855389,2457998.372569,12.434,0.018
2457998.3796309,2457998.373646,12.45,0.018
2457998.38143591,2457998.375451,12.426,0.017
2457998.38247792,2457998.376493,12.412,0.017
2457998.38354293,2457998.377558,12.406,0.017
2457998.38457293,2457998.378588,12.368,0.017
2457998.38563794,2457998.379653,12.366,0.017
2457998.38666795,2457998.380683,12.327,0.017
2457998.38775596,2457998.381771,12.29,0.017
2457998.38883197,2457998.382847,12.306,0.016
2457998.38990897,2457998.383924,12.266,0.017
2457998.39094998,2457998.384965,12.274,0.016
2457998.39197999,2457998.385995,12.281,0.016
2457998.39308,2457998.387095,12.286,0.016
2457998.394156,2457998.388171,12.306,0.016
2457998.39519801,2457998.389213,12.334,0.016
2457998.39628602,2457998.390301,12.316,0.016
2457998.39737403,2457998.391389,12.341,0.016
2457998.39843903,2457998.392454,12.34,0.016
2457998.39948004,2457998.393495,12.366,0.016
2457998.40052205,2457998.394537,12.382,0.016
2457998.40157505,2457998.39559,12.374,0.016
2457998.40260506,2457998.39662,12.359,0.016
2457998.40368207,2457998.397697,12.383,0.016
2457998.40474708,2457998.398762,12.387,0.016
2457998.40582308,2457998.399838,12.4,0.016
2457998.40689909,2457998.400914,12.407,0.016
2457998.4079761,2457998.401991,12.413,0.016
2457998.40905211,2457998.403067,12.41,0.016
2457998.41011711,2457998.404132,12.447,0.016
2457998.41119312,2457998.405208,12.432,0.016
2457998.41227013,2457998.406285,12.447,0.016
2457998.41335814,2457998.407373,12.436,0.016
2457998.41444614,2457998.408461,12.444,0.016
2457998.41551115,2457998.409526,12.441,0.016
2457998.41658716,2457998.410602,12.449,0.016
2457998.41762817,2457998.411643,12.447,0.016
2457998.41872818,2457998.412743,12.444,0.016
2457998.41980418,2457998.413819,12.459,0.016
2457998.42088119,2457998.414896,12.453,0.016
2457998.4219572,2457998.415972,12.467,0.016
2457998.42302221,2457998.417037,12.453,0.016
2457998.42408721,2457998.418102,12.471,0.016
2457998.42516322,2457998.419178,12.456,0.016
2457998.42624023,2457998.420255,12.472,0.016
2457998.42735123,2457998.421366,12.489,0.016
2457998.42838124,2457998.422396,12.464,0.016
2457998.42946925,2457998.423484,12.491,0.016
2457998.43054526,2457998.42456,12.476,0.015
2457998.43163326,2457998.425648,12.488,0.016
2457998.43271027,2457998.426725,12.497,0.016
2457998.43377428,2457998.427789,12.474,0.015
2457998.43485129,2457998.428866,12.471,0.015
2457998.4359393,2457998.429954,12.48,0.015
2457998.4370043,2457998.431019,12.488,0.015
2457998.43809231,2457998.432107,12.475,0.015
2457998.43916832,2457998.433183,12.47,0.015
2457998.44026732,2457998.434282,12.457,0.015
2457998.44133233,2457998.435347,12.434,0.015
2457998.44240934,2457998.436424,12.453,0.015
2457998.44349735,2457998.437512,12.422,0.015
2457998.44457335,2457998.438588,12.416,0.015
2457998.44566136,2457998.439676,12.406,0.015
2457998.44674937,2457998.440764,12.371,0.015
2457998.44783738,2457998.441852,12.349,0.014
2457998.44887838,2457998.442893,12.352,0.014
2457998.44996639,2457998.443981,12.337,0.014
2457998.4510434,2457998.445058,12.326,0.014
2457998.45210841,2457998.446123,12.307,0.014
2457998.45745544,2457998.45147,12.359,0.015
2457998.45853145,2457998.452546,12.35,0.015
2457998.45960846,2457998.453623,12.373,0.015
2457998.46068447,2457998.454699,12.402,0.015
2457998.46173747,2457998.455752,12.404,0.015
2457998.46386749,2457998.457882,12.419,0.015
2457998.4649325,2457998.458947,12.407,0.015
