BJD,JD,V,V_error
2457609.23107939,2457609.23028,13.351,0.0117046999
2457609.23137936,2457609.23058,13.355,0.0126491106
2457609.23170933,2457609.23091,13.35,0.0126491106
2457609.23200931,2457609.23121,13.371,0.0126491106
2457609.23232928,2457609.23153,13.362,0.0117046999
2457609.23262925,2457609.23183,13.404,0.0117046999
2457609.23295922,2457609.23216,13.375,0.0126491106
2457609.23325919,2457609.23246,13.346,0.0117046999
2457609.23359916,2457609.2328,13.378,0.0117046999
2457609.23387914,2457609.23308,13.374,0.0126491106
2457609.23421911,2457609.23342,13.401,0.0117046999
2457609.23451908,2457609.23372,13.348,0.0126491106
2457609.23484905,2457609.23405,13.358,0.0126491106
2457609.23515903,2457609.23436,13.363,0.0117046999
2457609.235469,2457609.23467,13.399,0.0126491106
2457609.23576897,2457609.23497,13.368,0.0126491106
2457609.23609894,2457609.2353,13.365,0.0117046999
2457609.23639892,2457609.2356,13.359,0.0117046999
2457609.23672889,2457609.23593,13.377,0.0117046999
2457609.23701886,2457609.23622,13.384,0.0107703296
2457609.23735883,2457609.23656,13.376,0.0117046999
2457609.2376688,2457609.23687,13.369,0.0117046999
2457609.23797878,2457609.23718,13.356,0.0126491106
2457609.23827875,2457609.23748,13.36,0.0126491106
2457609.23860872,2457609.23781,13.365,0.0117046999
2457609.2389087,2457609.23811,13.353,0.0126491106
2457609.23923867,2457609.23844,13.362,0.0126491106
2457609.23952864,2457609.23873,13.357,0.0117046999
2457609.23987861,2457609.23908,13.358,0.0117046999
2457609.24017858,2457609.23938,13.386,0.0117046999
2457609.24048856,2457609.23969,13.387,0.0117046999
2457609.24080853,2457609.24001,13.369,0.0126491106
2457609.2411185,2457609.24032,13.359,0.0126491106
2457609.24141847,2457609.24062,13.396,0.0117046999
2457609.24173844,2457609.24094,13.353,0.0126491106
2457609.24203842,2457609.24124,13.371,0.0117046999
2457609.24238839,2457609.24159,13.357,0.0117046999
2457609.24268836,2457609.24189,13.369,0.0117046999
2457609.24299833,2457609.2422,13.36,0.0126491106
2457609.2433183,2457609.24252,13.379,0.0126491106
2457609.24362828,2457609.24283,13.366,0.0126491106
2457609.24392825,2457609.24313,13.351,0.0117046999
2457609.24424822,2457609.24345,13.331,0.0126491106
2457609.2445582,2457609.24376,13.361,0.0126491106
2457609.24489816,2457609.2441,13.36,0.0117046999
2457609.24519814,2457609.2444,13.375,0.0126491106
2457609.24552811,2457609.24473,13.411,0.0126491106
2457609.24582808,2457609.24503,13.406,0.0136014705
2457609.24613806,2457609.24534,13.353,0.0145602198
2457609.24644803,2457609.24565,13.36,0.0126491106
2457609.246768,2457609.24597,13.385,0.0117046999
2457609.24706797,2457609.24627,13.355,0.0117046999
2457609.24740794,2457609.24661,13.37,0.0126491106
2457609.24771792,2457609.24692,13.367,0.0117046999
2457609.24803789,2457609.24724,13.371,0.0117046999
2457609.24833786,2457609.24754,13.362,0.0117046999
2457609.24864783,2457609.24785,13.365,0.0126491106
2457609.2489678,2457609.24817,13.357,0.0117046999
2457609.24927778,2457609.24848,13.339,0.0126491106
2457609.24958775,2457609.24879,13.376,0.0126491106
2457609.24992772,2457609.24913,13.352,0.0126491106
2457609.25021769,2457609.24942,13.346,0.0126491106
2457609.25054767,2457609.24975,13.345,0.0126491106
2457609.25084764,2457609.25005,13.381,0.0117046999
2457609.25117761,2457609.25038,13.363,0.0126491106
2457609.25147758,2457609.25068,13.394,0.0126491106
2457609.25178756,2457609.25099,13.367,0.0126491106
2457609.25209753,2457609.2513,13.413,0.0117046999
2457609.2524275,2457609.25163,13.343,0.0126491106
2457609.25272747,2457609.25193,13.363,0.0126491106
2457609.25305744,2457609.25226,13.371,0.0126491106
2457609.25334742,2457609.25255,13.344,0.0126491106
2457609.25368739,2457609.25289,13.371,0.0126491106
2457609.25398736,2457609.25319,13.376,0.0126491106
2457609.25430733,2457609.25351,13.401,0.0126491106
2457609.25460731,2457609.25381,13.366,0.0136014705
2457609.25493728,2457609.25414,13.365,0.0136014705
2457609.25523725,2457609.25444,13.386,0.013
2457609.25556722,2457609.25477,13.387,0.0148660687
2457609.25585719,2457609.25506,13.373,0.0158113883
2457609.25619717,2457609.2554,13.374,0.0158113883
2457609.25649714,2457609.2557,13.38,0.0158113883
2457609.25681711,2457609.25602,13.406,0.0148660687
2457609.25712708,2457609.25633,13.415,0.0177200451
2457609.25744705,2457609.25665,13.342,0.0170880075
2457609.25774703,2457609.25695,13.43,0.0170880075
2457609.258067,2457609.25727,13.43,0.018973666
2457609.25837697,2457609.25758,13.414,0.0139283883
2457609.25870694,2457609.25791,13.368,0.013
2457609.25899692,2457609.2582,13.364,0.0148660687
2457609.25933689,2457609.25854,13.369,0.0126491106
2457609.25963686,2457609.25884,13.359,0.0117046999
2457609.25995683,2457609.25916,13.388,0.0126491106
2457609.26025681,2457609.25946,13.355,0.0117046999
2457609.26058678,2457609.25979,13.363,0.0126491106
2457609.26088675,2457609.26009,13.382,0.0126491106
2457609.26121672,2457609.26042,13.418,0.0117046999
2457609.26150669,2457609.26071,13.409,0.0126491106
2457609.26184666,2457609.26105,13.401,0.0117046999
2457609.26213664,2457609.26134,13.365,0.0136014705
2457609.26246661,2457609.26167,13.38,0.0126491106
2457609.26277658,2457609.26198,13.401,0.013
2457609.26309655,2457609.2623,13.386,0.0126491106
2457609.26339653,2457609.2626,13.372,0.0126491106
2457609.2637165,2457609.26292,13.364,0.0126491106
2457609.26401647,2457609.26322,13.344,0.0136014705
2457609.26435644,2457609.26356,13.39,0.0126491106
2457609.26464642,2457609.26385,13.396,0.0139283883
2457609.26497639,2457609.26418,13.381,0.0148660687
2457609.26529636,2457609.2645,13.383,0.0139283883
2457609.26560633,2457609.26481,13.406,0.0139283883
2457609.26591631,2457609.26512,13.36,0.0158113883
2457609.26622628,2457609.26543,13.38,0.0158113883
2457609.26652625,2457609.26573,13.355,0.0170880075
2457609.26685622,2457609.26606,13.432,0.0170880075
2457609.26715619,2457609.26636,13.421,0.0170880075
2457609.26750616,2457609.26671,13.37,0.018973666
2457609.26780614,2457609.26701,13.431,0.018973666
2457609.26811611,2457609.26732,13.374,0.0211896201
2457609.26842608,2457609.26763,13.405,0.0211896201
2457609.26874605,2457609.26795,13.384,0.0221359436
2457609.26904603,2457609.26825,13.378,0.0230867928
2457609.269366,2457609.26857,13.342,0.0221359436
2457609.26966597,2457609.26887,13.4,0.0234093998
2457609.27001594,2457609.26922,13.334,0.027202941
2457609.27031591,2457609.26952,13.396,0.0262488095
2457609.27063589,2457609.26984,13.409,0.0262488095
2457609.27093586,2457609.27014,13.354,0.0148660687
2457609.27125583,2457609.27046,13.365,0.0148660687
2457609.2715658,2457609.27077,13.4,0.0148660687
2457609.27187578,2457609.27108,13.364,0.0139283883
2457609.27217575,2457609.27138,13.377,0.0139283883
2457609.27252572,2457609.27173,13.358,0.0136014705
2457609.27282569,2457609.27203,13.356,0.0136014705
2457609.27315566,2457609.27236,13.346,0.0139283883
2457609.27345564,2457609.27266,13.357,0.0136014705
2457609.27376561,2457609.27297,13.366,0.0136014705
2457609.27407558,2457609.27328,13.397,0.0139283883
2457609.27438555,2457609.27359,13.341,0.0145602198
2457609.27468553,2457609.27389,13.378,0.0139283883
2457609.2750355,2457609.27424,13.388,0.0148660687
2457609.27532547,2457609.27453,13.37,0.0139283883
2457609.27566544,2457609.27487,13.361,0.0148660687
2457609.27596541,2457609.27517,13.361,0.0148660687
2457609.27628538,2457609.27549,13.361,0.0148660687
2457609.27658536,2457609.27579,13.352,0.0158113883
2457609.27690533,2457609.27611,13.371,0.0148660687
2457609.2772153,2457609.27642,13.379,0.0158113883
